gbifID,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,license,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,rightsHolder,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,subfamily,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
1889039132,,,,,,,,,,,,,,,,,,,,,,,,,,7df1211e-f465-493c-be79-87be7dfaba25,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,7df1211e-f465-493c-be79-87be7dfaba25,135288,,R Johnson & P Romberg,,,,,,,,,,,,,PRESENT,EtOH - 7,,,,,,,Laura Hubbs,,,,,,,,,,J&R40-285,,-1200,,,,,,,,20' seine,,,,,,,,,NORTH_AMERICA,,,,US,Nebraska,Cherry,,"Minnechaduza Creek, 3 mi W of Valentine, trib. Niobrara River",,,,,,,,Orig. No.:  285,42.880675,-100.56247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lepomis macrochirus macrochirus,,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,macrochirus,,SUBSPECIES,,,,SYNONYM,,"A. 10(1), 11(3), 12(3)",59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:03.266Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,9453826,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:03.266Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.28_1,Nebraska,USA.28.16_1,Cherry,,,
1889039097,,,,,,,,,,,,,,,,,,,,,,,,,,a2b15e29-5f23-4500-b944-614340af66d5,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,a2b15e29-5f23-4500-b944-614340af66d5,135334,,RE Johnson & P Romberg,,,,,,,,,,,,,PRESENT,EtOH - 4,,,,,,,Laura Hubbs,,,,,,,,,,J&R40-291,,1200-1300,,,,,,,,20 ft seine,,,,,,,,,NORTH_AMERICA,,,,US,Nebraska,Knox,,"Niobrara River, N side Niobrara State Park, 2 mi W of Niobrara",,,,,,,,Orig. No.:  291,42.748403,-98.057551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lepomis macrochirus macrochirus,,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,macrochirus,,SUBSPECIES,,,,SYNONYM,,"A. 10(1), 11(1), 12(2)",59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:03.380Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,9453826,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:03.380Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.28_1,Nebraska,USA.28.54_1,Knox,,,
1889038788,,,,,,,,,,,,,,,,,,,,,,,,,,f6374390-9cb6-4e25-b9e9-bfdc2ed92525,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,f6374390-9cb6-4e25-b9e9-bfdc2ed92525,134973,,R Johnson & P Romberg,,,,,,,,,,,,,PRESENT,EtOH - 2,,,,,,,Laura Hubbs,,,,,,,,,,J&R40-237,,0800-1000,,,,,,,,20' seine,,,,,,,,,NORTH_AMERICA,,,,US,Nebraska,Lancaster,,"Sprague Clay Pits, 1 mi W and 1.5 mi S of Sprague",,,,,,,,Orig.#237,40.60489,-96.750152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lepomis macrochirus macrochirus,,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,macrochirus,,SUBSPECIES,,,,SYNONYM,,A. 10 & 11,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:04.926Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,9453826,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:04.926Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.28_1,Nebraska,USA.28.55_1,Lancaster,,,
1889038590,,,,,,,,,,,,,,,,,,,,,,,,,,f98a0b95-93ff-4b14-9130-b8df17b3961f,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,f98a0b95-93ff-4b14-9130-b8df17b3961f,134776,,R Johnson & P Romberg,,,,,,,,,,,,,PRESENT,EtOH - 2,,,,,,,Laura Hubbs,,,,,,,,,,J&R40-211,1940-06-18T00:00:00,-1030,,,1940,6,18,,,25' bag seine,,,,,,,,,NORTH_AMERICA,,,,US,Nebraska,Cass,,"East sand pit on Platteview Recreation Grounds, NW of Louisville, Platte River system",,,,,,,,Orig.#211,41.001637,-96.173756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lepomis macrochirus macrochirus,,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,macrochirus,,SUBSPECIES,,,,SYNONYM,,A. 11(2),59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:59.302Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,9453826,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:59.302Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.28_1,Nebraska,USA.28.13_1,Cass,,,
1889038554,,,,,,,,,,,,,,,,,,,,,,,,,,c90c450a-7ad9-438c-b79c-b4cfdc9630fe,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,c90c450a-7ad9-438c-b79c-b4cfdc9630fe,134714,,RE Johnson & P Romberg,,,,,,,,,,,,,PRESENT,EtOH - 5,,,,,,,Laura Hubbs,,,,,,,,,,J&R40-202,,-1930,,,,,,,,30 ft seine,,,,,,,,,NORTH_AMERICA,,,,US,Nebraska,Butler,,"Clear Creek, 2.5 mi N and 3 mi W of Bellwood; trib Platte River",,,,,,,,Orig.#202.  Temp: 65-70 degrees F,41.379411,-97.290483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lepomis macrochirus macrochirus,,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,macrochirus,,SUBSPECIES,,,,SYNONYM,,"A. 11(4), 12(1)",59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:03.976Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,9453826,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:03.976Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.28_1,Nebraska,USA.28.71_1,Platte,,,
1889038551,,,,,,,,,,,,,,,,,,,,,,,,,,7a3b4d65-ea9a-4bf9-9baa-6b50d491c9ef,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,7a3b4d65-ea9a-4bf9-9baa-6b50d491c9ef,134770,,R Johnson & P Romberg,,,,,,,,,,,,,PRESENT,EtOH - 11,,,,,,,Laura Hubbs,,,,,,,,,,J&R40-210,1940-06-17T00:00:00,-2100,,,1940,6,17,,,25' bag seine,,,,,,,,,NORTH_AMERICA,,,,US,Nebraska,Cass,,"Platteview Pits, 1.5 mi SW of Louisville, Platte River system",,,,,,,,Orig.#210,40.987583,-96.185148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lepomis macrochirus macrochirus,,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,macrochirus,,SUBSPECIES,,,,SYNONYM,,"A. 10(1), 11(8), 12(2)",59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:52.490Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,9453826,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:52.490Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.28_1,Nebraska,USA.28.13_1,Cass,,,
1889038445,,,,,,,,,,,,,,,,,,,,,,,,,,3f94023d-1311-4c8b-b8b5-a3148e7d8fcb,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,3f94023d-1311-4c8b-b8b5-a3148e7d8fcb,134603,,AF Carr & students,,,,,,,,,,,,,PRESENT,EtOH - 1,,,,,,,Laura Hubbs,,,,,,,,,,AFC41-25,,,,,,,,,,,,,,,,,,,NORTH_AMERICA,,,,US,Florida,Escambia,,"Perdido Creek, near Pineville",,,,,,,,Orig. No.:  25,31.083276,-87.572193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lepomis macrochirus macrochirus,,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,macrochirus,,SUBSPECIES,,,,SYNONYM,,"A. III, 11",59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:02.229Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,9453826,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:02.229Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.1_1,Alabama,USA.1.27_1,Escambia,,,
1889038390,,,,,,,,,,,,,,,,,,,,,,,,,,f2a19459-3461-4467-a665-297e575c7a7a,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,f2a19459-3461-4467-a665-297e575c7a7a,134585,,AF Carr & students,,,,,,,,,,,,,PRESENT,EtOH - 13,,,,,,,Laura Hubbs,,,,,,,,,,AFC41-9,,,,,,,,,,,,,,,,,,,NORTH_AMERICA,,,,US,Florida,Holmes,,"Choctawhatchee River, near Caryville",,,,,,,,Orig. No.:  9,30.773834,-85.828547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lepomis macrochirus macrochirus,,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,macrochirus,,SUBSPECIES,,,,SYNONYM,,"A. III, 10(1);  III, 11(11);  III, 12(1)",59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:57.997Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,9453826,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:57.997Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.10_1,Florida,USA.10.29_1,Holmes,,,
1889038295,,,,,,,,,,,,,,,,,,,,,,,,,,2b7da4ce-ce31-4f65-ad27-a3b959d980e3,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,2b7da4ce-ce31-4f65-ad27-a3b959d980e3,134444,,RE Johnson & R Wallace,,,,,,,,,,,,,PRESENT,EtOH - 1,,,,,,,Laura Hubbs,,,,,,,,,,J&W39-118,1939-07-19T00:00:00,-930,,,1939,7,19,,,seine,,,,,,,,,NORTH_AMERICA,,,,US,Nebraska,Scottsbluff,,"Tibbs Springs, 7 mi NW of Scottsbluff; North Platte River drainage",,,,,,,,Orig. No.:  118,41.903145,-103.723147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lepomis macrochirus macrochirus,,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,macrochirus,,SUBSPECIES,,,,SYNONYM,,"A. III, 11",59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:45.780Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,9453826,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:45.780Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.28_1,Nebraska,USA.28.79_1,Scotts Bluff,,,
1889038273,,,,,,,,,,,,,,,,,,,,,,,,,,fc3abb5f-f2cb-4171-89de-a53b1a67b155,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,fc3abb5f-f2cb-4171-89de-a53b1a67b155,134380,,RE Johnson & R Wallace,,,,,,,,,,,,,PRESENT,EtOH - 1,,,,,,,Laura Hubbs,,,,,,,,,,J&W39-103,1939-07-25T00:00:00,0600-0900,,,1939,7,25,,,large seine,,,,,,,,,NORTH_AMERICA,,,,US,Nebraska,Chase,,"Champion Lake, impoundment of Frenchman Creek, Champion; trib Republican River",,,,,,,,Orig. No: 103,40.472865,-101.753576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lepomis macrochirus macrochirus,,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,macrochirus,,SUBSPECIES,,,,SYNONYM,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:05.615Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,9453826,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:05.615Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.28_1,Nebraska,USA.28.15_1,Chase,,,
1889038188,,,,,,,,,,,,,,,,,,,,,,,,,,061a40ac-05de-4dd2-8858-aa80bf7487a2,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,061a40ac-05de-4dd2-8858-aa80bf7487a2,134332,,RE Johnson & R Wallace,,,,,,,,,,,,,PRESENT,EtOH - 2,,,,,,,Laura Hubbs,,,,,,,,,,J&W39-93,1939-07-23T00:00:00,-1130,,,1939,7,23,,,6' seine,,,,,,,,,NORTH_AMERICA,,,,US,Nebraska,Lincoln,,"Medicine Cr., below Wellfleet Recreation Grounds lake, Wellfleet, trib. Republican R., Kansas River system",,,,,,,,Orig. No.:  93,40.744547,-100.73028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lepomis macrochirus macrochirus,,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,macrochirus,,SUBSPECIES,,,,SYNONYM,,A. 11(2),59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:39.994Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,9453826,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:39.994Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.28_1,Nebraska,USA.28.56_1,Lincoln,,,
1889038168,,,,,,,,,,,,,,,,,,,,,,,,,,93e06423-3f0a-451d-8c4a-8356c3b39dfc,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,93e06423-3f0a-451d-8c4a-8356c3b39dfc,134330,,RE Johnson & R Wallace,,,,,,,,,,,,,PRESENT,EtOH - 2,,,,,,,Laura Hubbs,,,,,,,,,,J&W39-92,1939-07-23T00:00:00,-1030,,,1939,7,23,,,15 ft seine,,,,,,,,,NORTH_AMERICA,,,,US,Nebraska,Lincoln,,"Medicine Creek, above Wellfleet Recreation Grounds Lake, Wellfleet; trib. Republican River, Kansas River system",,,,,,,,Orig. No.:  92,40.757358,-100.750671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lepomis macrochirus macrochirus,,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,macrochirus,,SUBSPECIES,,,,SYNONYM,,A. 11(2),59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:54.856Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,9453826,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:54.856Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.28_1,Nebraska,USA.28.56_1,Lincoln,,,
1889037981,,,,,,,,,,,,,,,,,,,,,,,,,,4615aa94-dc6d-4068-86bc-5f3a852457b4,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,4615aa94-dc6d-4068-86bc-5f3a852457b4,134155,,RE Johnson & R Wallace,,,,,,,,,,,,,PRESENT,EtOH - 2,,,,,,,Laura Hubbs,,,,,,,,,,J&W39-60,1939-06-30T00:00:00,-1600,,,1939,6,30,,,seine,,,,,,,,,NORTH_AMERICA,,,,US,Nebraska,Wheeler,,"Cedar River, 1 mi SE of Ericson; Loup River -> Platte River drainage",,,,,,,,Orig.#60,41.769648,-98.671082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lepomis macrochirus macrochirus,,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,macrochirus,,SUBSPECIES,,,,SYNONYM,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:48.594Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,9453826,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:48.594Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.28_1,Nebraska,USA.28.92_1,Wheeler,,,
1889037980,,,,,,,,,,,,,,,,,,,,,,,,,,3162d238-ea93-4de1-bef4-fcb9425fd79d,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,3162d238-ea93-4de1-bef4-fcb9425fd79d,134210,,RE Johnson & R Wallace,,,,,,,,,,,,,PRESENT,EtOH - 12,,,,,,,Laura Hubbs,,,,,,,,,,J&W39-73AB,,1600-1800,,,,,,,,hook & line,,,,,,,,,NORTH_AMERICA,,,,US,Nebraska,Custer,,"Arnold Lake, 0.5 mi South of Arnold, Oxbow of South Loup River, Platte River system",,,,,,,,Orig.#73a&b,41.413898,-100.197881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lepomis macrochirus macrochirus,,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,macrochirus,,SUBSPECIES,,,,SYNONYM,,"A. 10(2), 11(1) - 73A;  A. III, 10(3), III, 11(6) - 73B",59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:47.424Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,9453826,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:47.424Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.28_1,Nebraska,USA.28.21_1,Custer,,,
1889037803,,,,,,,,,,,,,,,,,,,,,,,,,,37d0cc7c-9d09-4a24-84e3-5f308b827acf,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,37d0cc7c-9d09-4a24-84e3-5f308b827acf,133997,,RE Johnson & R Wallace,,,,,,,,,,,,,PRESENT,EtOH - 2,,,,,,,Laura Hubbs,,,,,,,,,,J&W39-26,1939-06-20T00:00:00,,,,1939,6,20,,,seine,,,,,,,,,NORTH_AMERICA,,,,US,Nebraska,Dodge,,"Union Pacific Sand Pits, 4 mi West of Fremont, Platte River system",,,,,,,,Orig.#26,41.405499,-96.480198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lepomis macrochirus macrochirus,,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,macrochirus,,SUBSPECIES,,,,SYNONYM,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:46.919Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,9453826,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:46.919Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.28_1,Nebraska,USA.28.27_1,Dodge,,,
